,loss,accuracy,val_loss,val_accuracy
0,1.00040864944458,0.5958670973777771,0.615428626537323,0.7801819443702698
1,0.63344806432724,0.7572258710861206,0.6506140828132629,0.7603027820587158
2,0.5010727643966675,0.8185502290725708,0.5967505574226379,0.7994495034217834
3,0.42579546570777893,0.8494991660118103,0.6500682234764099,0.8009021878242493
4,0.3772342801094055,0.8680990934371948,0.6144546270370483,0.8157351613044739
5,0.34486258029937744,0.8819582462310791,0.6553289294242859,0.8095420002937317
6,0.3212963938713074,0.8899487853050232,0.6195425391197205,0.8229222297668457
7,0.29864558577537537,0.899812638759613,0.7224612832069397,0.8126003742218018
8,0.2853066921234131,0.9029667973518372,0.6407136917114258,0.8184876441955566
9,0.26941540837287903,0.9085295796394348,0.6075101494789124,0.8346968293190002
10,0.25943905115127563,0.9125439524650574,0.5993249416351318,0.8327088952064514
11,0.2494867593050003,0.9159083962440491,0.7051835656166077,0.8233045339584351
12,0.24120007455348969,0.9193301796913147,0.5380523800849915,0.8490710258483887
13,0.22999873757362366,0.9229239821434021,0.5372446179389954,0.8404312133789062
14,0.22485695779323578,0.9227519631385803,0.5771364569664001,0.8273568153381348
15,0.21898485720157623,0.9268618822097778,0.7055973410606384,0.8285037279129028
16,0.211050882935524,0.9300925135612488,0.6340175867080688,0.8355379104614258
17,0.21035581827163696,0.9295955300331116,0.6384907960891724,0.8343145251274109
18,0.2043130099773407,0.9326349496841431,0.588520348072052,0.8447893857955933
19,0.20059871673583984,0.9334186911582947,0.6507584452629089,0.8395901918411255
20,0.19459007680416107,0.9360758662223816,0.6328098773956299,0.8364554047584534
21,0.19128403067588806,0.936993420124054,0.5935715436935425,0.8385962247848511
22,0.18548350036144257,0.9385226964950562,0.6157306432723999,0.8419603705406189
23,0.18027865886688232,0.9399946331977844,0.6251842379570007,0.8382903933525085
24,0.18071722984313965,0.9410460591316223,0.6391245126724243,0.8420368432998657
25,0.1787489503622055,0.9414092302322388,0.6531262397766113,0.837372899055481
26,0.1746792048215866,0.942403256893158,0.5772547721862793,0.8508296012878418
27,0.17111679911613464,0.9440281391143799,0.6394749879837036,0.8419603705406189
28,0.16765354573726654,0.9440854787826538,0.6610669493675232,0.8365318179130554
29,0.16519227623939514,0.9467617273330688,0.6110350489616394,0.8457832932472229
30,0.15996381640434265,0.9467808604240417,0.5252751708030701,0.8472360372543335
31,0.16146700084209442,0.947277843952179,0.6721848845481873,0.8361495733261108
32,0.156663179397583,0.948845386505127,0.5429327487945557,0.8538879156112671
33,0.15822477638721466,0.9484821557998657,0.6554368138313293,0.8441776633262634
34,0.15227697789669037,0.9494762420654297,0.6670832633972168,0.8343145251274109
35,0.14913208782672882,0.9511393308639526,0.6100966930389404,0.8464714288711548
36,0.14893107116222382,0.9515407681465149,0.701187789440155,0.836073100566864
37,0.1435866504907608,0.9530318379402161,0.6941332817077637,0.8370670676231384
38,0.14504700899124146,0.9528024196624756,0.6535109281539917,0.8355379104614258
39,0.14238496124744415,0.9531656503677368,0.7284256815910339,0.831638514995575
40,0.1369495391845703,0.9543890357017517,0.8224919438362122,0.8236868381500244
41,0.13974690437316895,0.9537582397460938,0.6138718724250793,0.8371435403823853
42,0.1332017332315445,0.9567211866378784,0.6993094682693481,0.8333206176757812
43,0.13188613951206207,0.9560330510139465,0.7941746115684509,0.8296505808830261
44,0.13095642626285553,0.9572947025299072,0.6685408353805542,0.8466243743896484
45,0.13037702441215515,0.956931471824646,0.6732742786407471,0.8424191474914551
46,0.12662267684936523,0.9584225416183472,0.7978677153587341,0.8216989040374756
47,0.126038059592247,0.9587666392326355,0.7864429950714111,0.8292682766914368
48,0.12579354643821716,0.9589959979057312,0.7031092643737793,0.8405841588973999
49,0.12300621718168259,0.9594739079475403,0.70977783203125,0.8376022577285767
50,0.11972709000110626,0.9609458446502686,0.7664225101470947,0.8315620422363281
51,0.12453243881464005,0.9596268534660339,0.6937358379364014,0.8402783274650574
52,0.12102384865283966,0.9600282907485962,0.750805139541626,0.8370670676231384
53,0.11740513890981674,0.9619016647338867,0.7408705353736877,0.8372199535369873
54,0.11642435938119888,0.9620354771614075,0.6621440052986145,0.8443306088447571
55,0.11618069559335709,0.9622074961662292,0.7658963203430176,0.8298035264015198
56,0.11056786775588989,0.9638323783874512,0.7319608330726624,0.8337028622627258
57,0.10990689694881439,0.9642338156700134,0.7139691114425659,0.837984561920166
58,0.11175787448883057,0.9639853239059448,0.7250927090644836,0.8356907963752747
59,0.11211315542459488,0.9632589221000671,0.7761648297309875,0.8370670676231384
60,0.10887648165225983,0.9649984836578369,0.6589663028717041,0.8483828902244568
61,0.10552503168582916,0.9656866788864136,0.7261028289794922,0.8430308103561401
62,0.10514497756958008,0.9653425812721252,0.7655112147331238,0.8353084921836853
63,0.10406260937452316,0.9657630920410156,0.8010382652282715,0.8369141221046448
64,0.10271444171667099,0.966107189655304,0.9257262349128723,0.8200932741165161
65,0.10674535483121872,0.9653425812721252,0.7731509804725647,0.8333970308303833
66,0.09961245208978653,0.9677702784538269,0.704570472240448,0.8458597660064697
67,0.10167213529348373,0.9674644470214844,0.7400342226028442,0.836837649345398
68,0.09905297309160233,0.9684202671051025,0.8161701560020447,0.8330147862434387
69,0.09590283781290054,0.9680379033088684,0.8985463380813599,0.8184876441955566
70,0.09803146868944168,0.9689937233924866,0.7701810002326965,0.8323266506195068
71,0.09722825884819031,0.9686496257781982,0.7520896792411804,0.8370670676231384
72,0.0973852351307869,0.9693569540977478,0.7061976194381714,0.8431837558746338
73,0.09360392391681671,0.9701406955718994,0.6599868535995483,0.8491474986076355
74,0.0954422652721405,0.9684776067733765,0.7478356957435608,0.8393608331680298
75,0.09310487657785416,0.9696436524391174,0.6829824447631836,0.8435660004615784
76,0.09072498977184296,0.9696627855300903,0.8759828805923462,0.8265922665596008
77,0.09062785655260086,0.9704465270042419,0.843479335308075,0.8296505808830261
78,0.08833414316177368,0.9705803394317627,0.770129919052124,0.831638514995575
79,0.08908747136592865,0.9715934991836548,0.6923280954360962,0.845630407333374
80,0.08856364339590073,0.9719375967979431,0.7028994560241699,0.8424956202507019
81,0.08666662126779556,0.9718037843704224,0.6860297322273254,0.8470066785812378
82,0.08464465290307999,0.9728551506996155,0.8229789137840271,0.8346968293190002
83,0.0857655480504036,0.9728742837905884,0.7415125966072083,0.8477712273597717
84,0.08610838651657104,0.971517026424408,0.7012232542037964,0.8407370448112488
85,0.08318740874528885,0.9727213382720947,0.9171305298805237,0.8271274566650391
86,0.08310358971357346,0.9727404713630676,0.7275161147117615,0.8476183414459229
87,0.0800180584192276,0.9737344980239868,0.7581308484077454,0.843107283115387
88,0.08251815289258957,0.9726257920265198,0.7263534069061279,0.8470830917358398
89,0.07771304994821548,0.9746711850166321,0.8062741160392761,0.8443306088447571
90,0.07918361574411392,0.9740021228790283,0.7686313986778259,0.8428779244422913
91,0.07819110155105591,0.9749006032943726,0.7516593933105469,0.8447129130363464
92,0.07959669828414917,0.974728524684906,0.8212558627128601,0.8353849649429321
93,0.07944095879793167,0.9745182991027832,0.7796719074249268,0.8461655974388123
94,0.07617838680744171,0.9749770760536194,0.7856951951980591,0.8423426747322083
95,0.07814361155033112,0.9748049974441528,0.7289831042289734,0.8481535315513611
96,0.07639755308628082,0.9754167199134827,0.7093477249145508,0.8443306088447571
97,0.07725078612565994,0.9749579429626465,0.7693753242492676,0.8426485061645508
98,0.07267820090055466,0.9769269227981567,0.7534696459770203,0.8496826887130737
99,0.07519039511680603,0.9753211736679077,0.7857933640480042,0.8402018547058105
