,loss,accuracy,val_loss,val_accuracy
0,2.8282768726348877,0.41451296210289,1.750760555267334,0.382625013589859
1,1.4167124032974243,0.437982439994812,1.4510875940322876,0.39500001072883606
2,1.2987326383590698,0.45442044734954834,1.3828685283660889,0.41187500953674316
3,1.190492033958435,0.5283915400505066,1.2116246223449707,0.5428749918937683
4,1.1063367128372192,0.5794556140899658,1.166561484336853,0.5590000152587891
5,1.0729687213897705,0.5890809297561646,1.1224696636199951,0.5736250281333923
6,1.0445899963378906,0.5942685604095459,1.1028363704681396,0.5738750100135803
7,1.0167008638381958,0.5959873795509338,1.0069115161895752,0.5808749794960022
8,0.9250525236129761,0.604081392288208,0.8101574778556824,0.6269999742507935
9,0.7845903038978577,0.6576455235481262,0.7114048004150391,0.6664999723434448
10,0.7286704182624817,0.672052264213562,0.6533171534538269,0.6815000176429749
11,0.6936432719230652,0.6780837178230286,0.6244174242019653,0.6819999814033508
12,0.67486172914505,0.6863651871681213,0.6088851690292358,0.6901249885559082
13,0.6614556312561035,0.6866464614868164,0.6009404063224792,0.6893749833106995
14,0.6474027633666992,0.6909903287887573,0.6034132838249207,0.6898750066757202
15,0.637309193611145,0.6938654184341431,0.5966598391532898,0.7056249976158142
16,0.6288047432899475,0.6978030800819397,0.5955749154090881,0.6922500133514404
17,0.6229905486106873,0.7017719149589539,0.5800220370292664,0.7107499837875366
18,0.6149868369102478,0.7076783776283264,0.5783482193946838,0.7147499918937683
19,0.6104166507720947,0.7138035297393799,0.5844888687133789,0.7152500152587891
20,0.6014994978904724,0.721116304397583,0.5605249404907227,0.7406250238418579
21,0.5895050764083862,0.7288665175437927,0.5469511151313782,0.7367500066757202
22,0.5850010514259338,0.733022928237915,0.5545598268508911,0.7338749766349792
23,0.5836457014083862,0.7360854744911194,0.5548998117446899,0.734125018119812
24,0.5809872150421143,0.7400543689727783,0.5434874892234802,0.7562500238418579
25,0.5682705044746399,0.7494296431541443,0.5411588549613953,0.7608749866485596
26,0.5656985640525818,0.7514922618865967,0.5384277701377869,0.7630000114440918
27,0.5597407817840576,0.7573986649513245,0.5265588164329529,0.7713750004768372
28,0.55104660987854,0.762898862361908,0.5512111783027649,0.7756249904632568
29,0.545372724533081,0.7668364644050598,0.518032431602478,0.7764999866485596
30,0.5396732687950134,0.7711803317070007,0.5118799209594727,0.7951250076293945
31,0.535293698310852,0.774930477142334,0.5074166059494019,0.7889999747276306
32,0.5241028666496277,0.7815244197845459,0.4975736141204834,0.796999990940094
33,0.5207345485687256,0.784462034702301,0.5004705786705017,0.7975000143051147
34,0.5150746703147888,0.7881808876991272,0.4830370247364044,0.8059999942779541
35,0.508751392364502,0.7917435169219971,0.4802059531211853,0.8148750066757202
36,0.5052081942558289,0.7932435274124146,0.46702197194099426,0.8211249709129333
37,0.49467870593070984,0.798743724822998,0.4672248065471649,0.8255000114440918
38,0.48488157987594604,0.8033063411712646,0.44855257868766785,0.8368750214576721
39,0.4872361123561859,0.8020563125610352,0.47742900252342224,0.8247500061988831
40,0.4792153239250183,0.8039938807487488,0.4658472239971161,0.8102499842643738
41,0.47569867968559265,0.8070251941680908,0.45792391896247864,0.828499972820282
42,0.46948063373565674,0.8110566139221191,0.4628801643848419,0.8258749842643738
43,0.4680158197879791,0.8089315295219421,0.43229836225509644,0.8410000205039978
44,0.46118536591529846,0.8139004111289978,0.44479915499687195,0.8289999961853027
45,0.4552213251590729,0.8157442212104797,0.4345925450325012,0.8401250243186951
46,0.4558640718460083,0.8160567283630371,0.4319921135902405,0.843999981880188
47,0.45098641514778137,0.8175567984580994,0.4295274019241333,0.8432499766349792
48,0.44366174936294556,0.8200568556785583,0.42674368619918823,0.8364999890327454
49,0.44405508041381836,0.8224944472312927,0.4397810399532318,0.847000002861023
50,0.43934938311576843,0.822400689125061,0.42023420333862305,0.8478749990463257
51,0.4370807707309723,0.8247445225715637,0.4228915274143219,0.8478749990463257
52,0.4345989525318146,0.824775755405426,0.3980357050895691,0.8603749871253967
53,0.43503671884536743,0.8229632377624512,0.410521537065506,0.8503749966621399
54,0.43569308519363403,0.8264008164405823,0.39920300245285034,0.8553749918937683
55,0.42963603138923645,0.8259320855140686,0.4092952013015747,0.8565000295639038
56,0.4281112849712372,0.8270883560180664,0.4077613651752472,0.8532500267028809
57,0.4261889159679413,0.8280258774757385,0.39331263303756714,0.8621249794960022
58,0.4184574484825134,0.8403699994087219,0.39347341656684875,0.8569999933242798
59,0.42164698243141174,0.8397137522697449,0.4172019958496094,0.8538749814033508
60,0.41939616203308105,0.8440576195716858,0.3834490478038788,0.8690000176429749
61,0.4186668395996094,0.8439013957977295,0.38949260115623474,0.859125018119812
62,0.4084852933883667,0.8465576767921448,0.4302573800086975,0.8519999980926514
63,0.4110895097255707,0.84593266248703,0.4015587270259857,0.8533750176429749
64,0.40868180990219116,0.8472452163696289,0.4041062593460083,0.8611249923706055
65,0.4073682427406311,0.8471514582633972,0.38155269622802734,0.8638749718666077
66,0.4066898822784424,0.8491202592849731,0.4037852883338928,0.8569999933242798
67,0.401898592710495,0.8490265607833862,0.40168288350105286,0.8622499704360962
68,0.40277600288391113,0.8489015102386475,0.4065890610218048,0.8582500219345093
69,0.4035816788673401,0.8487452864646912,0.3938145041465759,0.8676249980926514
70,0.4069035053253174,0.847526490688324,0.3898189067840576,0.8619999885559082
71,0.397861123085022,0.8502765893936157,0.3940797746181488,0.8667500019073486
72,0.39821770787239075,0.8514016270637512,0.4049738049507141,0.8600000143051147
73,0.399236798286438,0.8505265712738037,0.3729197680950165,0.8682500123977661
74,0.3920421898365021,0.8555267453193665,0.376959890127182,0.8583750128746033
75,0.3941555619239807,0.8520578742027283,0.3654528558254242,0.8715000152587891
